scope,dataset,victim,condition,method,objective,budget,source_class,n_per_seed,max_modified_outside_mask,raw_asr_mean,raw_asr_sd,raw_asr_seed42,raw_asr_seed2024,raw_asr_seed2026,valid_asr_mean,valid_asr_sd,valid_asr_seed42,valid_asr_seed2024,valid_asr_seed2026,validity_gap_pp_mean,validity_gap_pp_sd,validity_gap_pp_seed42,validity_gap_pp_seed2024,validity_gap_pp_seed2026,validator_pass_rate_mean,validator_pass_rate_sd,validator_pass_rate_seed42,validator_pass_rate_seed2024,validator_pass_rate_seed2026,raw_targeted_benign_asr_mean,raw_targeted_benign_asr_sd,raw_targeted_benign_asr_seed42,raw_targeted_benign_asr_seed2024,raw_targeted_benign_asr_seed2026,valid_targeted_benign_asr_mean,valid_targeted_benign_asr_sd,valid_targeted_benign_asr_seed42,valid_targeted_benign_asr_seed2024,valid_targeted_benign_asr_seed2026,mean_model_evaluations_mean,mean_model_evaluations_sd,mean_model_evaluations_seed42,mean_model_evaluations_seed2024,mean_model_evaluations_seed2026,mean_l2_robust_scaled_mean,mean_l2_robust_scaled_sd,mean_l2_robust_scaled_seed42,mean_l2_robust_scaled_seed2024,mean_l2_robust_scaled_seed2026,mean_linf_robust_scaled_mean,mean_linf_robust_scaled_sd,mean_linf_robust_scaled_seed42,mean_linf_robust_scaled_seed2024,mean_linf_robust_scaled_seed2026,mean_l2_train_minmax_mean,mean_l2_train_minmax_sd,mean_l2_train_minmax_seed42,mean_l2_train_minmax_seed2024,mean_l2_train_minmax_seed2026,mean_features_modified_mean,mean_features_modified_sd,mean_features_modified_seed42,mean_features_modified_seed2024,mean_features_modified_seed2026,median_primitive_cost_valid_mean,median_primitive_cost_valid_sd,median_primitive_cost_valid_seed42,median_primitive_cost_valid_seed2024,median_primitive_cost_valid_seed2026,ms_per_flow_mean,ms_per_flow_sd,ms_per_flow_seed42,ms_per_flow_seed2024,ms_per_flow_seed2026
class,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DDoS,800,0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,240.085,0.0,240.085,240.085,240.085,1147.3674519428653,0.21560025969743637,1147.245638356799,1147.2403306537701,1147.6163868180267,1146.9853774554963,0.21727349185571,1146.8592760016147,1146.8605942457807,1147.2362621190937,0.02723171281527741,1.5768354898459804e-05,0.02724184796532642,0.027239744861099206,0.027213545619406605,10.724583333333333,0.050579969684978576,10.75625,10.66625,10.75125,0.8851977984110514,0.023433766364921928,0.8859379589557648,0.8614027202129364,0.9082527160644531,3.2072556667844765,0.042023472012323614,3.2417045001056977,3.2196273750741966,3.160435125173535
class,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,Recon,800,0,0.02625,0.0,0.02625,0.02625,0.02625,0.02625,0.0,0.02625,0.02625,0.02625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.02625,0.0,0.02625,0.02625,0.02625,0.02625,0.0,0.02625,0.02625,0.02625,31.554999999999996,4.351167857633658e-15,31.555,31.555,31.555,252.31414511761287,17.338268344894967,263.7856639963287,232.36857427341792,260.788197083092,252.2565513933848,17.337786518776504,263.7283177051077,232.31159456477525,260.7297419102714,0.0050016192876551355,0.000150716246723791,0.005059910628646889,0.004830463136206112,0.005114484098112404,1.0191666666666668,0.01312995938049055,1.01875,1.00625,1.0325,0.42157208919525146,0.0310091450238147,0.4262116849422455,0.3885045647621155,0.45000001788139343,2.7639439581738166,0.1710122313553009,2.880444624752272,2.843772874912247,2.5676143748569302
class,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,BruteForce,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,253.0,253.0,253.0,0.2434044057292205,4.382309152896461e-06,0.2433995808527965,0.24340813917429524,0.24340549716056978,0.1936367908011115,2.533436311812702e-06,0.1936339435286925,0.19363879588325575,0.19363763299138625,0.0004253902237202495,5.511831346024907e-09,0.0004253840331913491,0.0004253945989451432,0.0004253920390242562,11.99375,0.0,11.99375,11.99375,11.99375,,,,,,3.060694333301702,0.019723687868812234,3.0411497500608675,3.0603408749448135,3.0805923748994246
class,cicids2018_distrinet,cnn-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.73,0.0,234.73,234.73,234.73,0.43687351064939023,0.013481261054395236,0.4437532115882498,0.42134041058108734,0.4455269097788336,0.40161769519295,0.01179865483263335,0.4076795632071339,0.3880203723517491,0.40915315001996705,0.00017738688586704237,6.980114230398356e-06,0.000181409188151291,0.0001693269490682754,0.0001814245203815607,3.2887500000000003,0.048039697126438956,3.23375,3.3225,3.31,,,,,,2.9576458749943413,0.07962060829792132,2.9394441249314696,2.8887021250557154,3.044791374995839
class,cicids2018_distrinet,cnn-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DDoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.085,0.0,240.085,240.085,240.085,546.0707669752636,9.191691274260553,546.8186576170165,536.5279785882037,554.8656647205707,545.6461948909918,9.188068456551827,546.3064817281086,536.1457942278502,554.4863087170165,0.013965106895636431,0.0003422975931851662,0.014292820417576527,0.013609885226823876,0.013992615042508896,9.9925,0.009437293044087854,9.99125,10.0025,9.98375,,,,,,2.963937958314394,0.06331082541672288,2.9017034999560565,2.9618375000427477,3.0282728749443777
class,cicids2018_distrinet,cnn-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9958333333333332,0.0007216878364870169,0.995,0.99625,0.99625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.554999999999996,4.351167857633658e-15,31.555,31.555,31.555,590.408701968858,6.9362016211136694,598.3748976077216,585.7074898052899,587.1437184935628,590.0949816051184,6.935050422811767,598.0598785308961,585.3947329693088,586.8303333151504,0.007672518422885085,0.00016243878852812077,0.007856561694917438,0.007549153278239486,0.0076118402954983315,1.2479166666666666,0.0019094065395648925,1.25,1.24625,1.2475,,,,,,2.7610478750042,0.08246449389945765,2.834623124799691,2.7766091251396574,2.6719113750732504
class,cicids2018_distrinet,cnn-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,BruteForce,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,253.0,253.0,253.0,1.7830594641034265,0.04075229957615034,1.7430840189988672,1.7815478201007684,1.824546553210644,1.7621114784399292,0.041120284027280234,1.7217413932615855,1.7606500449763072,1.8039429970818943,0.00039362732765189554,1.2887990646096882e-06,0.0003931998334917714,0.00039260659525208215,0.0003950755542118331,11.316666666666665,0.01880547349399444,11.33625,11.315,11.29875,,,,,,3.0216116248629987,0.12111205689548926,3.0767696248949505,2.8827387499040924,3.1053264997899532
class,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.045,0.0,235.045,235.045,235.045,6.1998526961179055,0.009936906671116552,6.209605520196693,6.2002111604912535,6.189741407665773,6.036473958317084,0.010233529126043698,6.047419935661573,6.034856394829441,6.02714554446024,0.0011127709321802313,5.532020462278834e-06,0.001111925179265459,0.0011186771266933604,0.0011077104905818744,10.465416666666668,0.04375595197608288,10.46625,10.50875,10.42125,,,,,,16.077600875093292,0.18323099521739672,15.982265875209123,15.961692625132855,16.288844124937896
class,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,DDoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.085,0.0,240.085,240.085,240.085,247.0299686597414,3.3580284399524083,244.65003487273796,250.8710280413768,245.56884306510946,245.45252301893905,3.4607683780421707,243.20743387856427,249.4380378701956,243.71209730805734,0.010440977832063374,0.000695702871536882,0.010022977337609184,0.010055874405306118,0.011244081753274819,8.664583333333335,0.03571443452349998,8.6675,8.6275,8.69875,,,,,,16.50982441661957,0.14161236818087586,16.656302249757573,16.3736391250859,16.499531875015236
class,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0,0.9975,0.9975,0.9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.554999999999996,4.351167857633658e-15,31.555,31.555,31.555,729.5941852907639,0.013087032952416805,729.5992663358494,729.6039698510656,729.5793196853764,729.5250112016661,0.013240669810766324,729.5302100905551,729.5348634238883,729.509960090555,0.009831701470705894,7.15744356485357e-08,0.009831663897598894,0.009831784007522618,0.009831656506996168,1.1575,0.0,1.1575,1.1575,1.1575,,,,,,3.7648996668091663,0.02375569798853576,3.7750413751928136,3.7819012501859106,3.7377563750487752
class,cicids2018_distrinet,ft_transformer-s42,prim_pgd_p75_targeted,Prim-PGD,targeted,p75,BruteForce,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,253.0,253.0,253.0,2.027044220238917,0.02026305909267695,2.042786355423554,2.0341641649094435,2.004182140383753,2.004732706944556,0.020327554639809436,2.0207018621663586,2.0116460835140417,1.9818501751532673,0.00039669721575758254,2.2902513870370626e-06,0.0003960841020394567,0.0003992316236198119,0.00039477592161347904,11.190833333333332,0.035714434523499636,11.21625,11.20625,11.15,,,,,,17.220747041768238,0.22935432000398226,17.062658749928232,17.483800625195727,17.11578175018076
class,cicids2017_distrinet,mlp,prim_cw_p75_targeted,Prim-C&W,targeted,p75,DoS,800,0,0.05125,0.0,0.05125,0.05125,0.05125,0.05125,0.0,0.05125,0.05125,0.05125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.05125,0.0,0.05125,0.05125,0.05125,0.05125,0.0,0.05125,0.05125,0.05125,248.59,0.0,248.59,248.59,248.59,2074.9399676862554,0.0,2074.9399676862554,2074.9399676862554,2074.9399676862554,2074.673930791535,0.0,2074.673930791535,2074.673930791535,2074.673930791535,0.012216407064822585,2.1245936804851847e-18,0.012216407064822587,0.012216407064822587,0.012216407064822587,10.8375,0.0,10.8375,10.8375,10.8375,0.5686768889427185,0.0,0.5686768889427185,0.5686768889427185,0.5686768889427185,3.364336875092704,0.08904855306126899,3.268863375124056,3.379009249911178,3.4451380002428778
class,cicids2017_distrinet,mlp,prim_cw_p75_targeted,Prim-C&W,targeted,p75,DDoS,800,0,0.1075,0.0,0.1075,0.1075,0.1075,0.1075,0.0,0.1075,0.1075,0.1075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.1075,0.0,0.1075,0.1075,0.1075,0.1075,0.0,0.1075,0.1075,0.1075,242.92,0.0,242.92,242.92,242.92,7818.071439365974,0.0,7818.071439365974,7818.071439365974,7818.071439365974,7818.07133152174,0.0,7818.07133152174,7818.07133152174,7818.07133152174,0.03661114643115848,0.0,0.03661114643115848,0.03661114643115848,0.03661114643115848,10.56,0.0,10.56,10.56,10.56,0.4451435059309006,0.0,0.4451435059309006,0.4451435059309006,0.4451435059309006,3.3619845835103965,0.028930073648110493,3.3616095001343638,3.391100375156384,3.3332438752404414
class,cicids2017_distrinet,mlp,prim_cw_p75_targeted,Prim-C&W,targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8349999999999995,5.438959822042073e-16,3.835,3.835,3.835,12.604214988352078,0.0,12.604214988352078,12.604214988352078,12.604214988352078,12.602530941102119,0.0,12.602530941102119,12.602530941102119,12.602530941102119,8.270735993457884e-05,0.0,8.270735993457884e-05,8.270735993457884e-05,8.270735993457884e-05,0.11874999999999998,1.6996749443881478e-17,0.11875,0.11875,0.11875,,,,,,2.6769859167203927,0.046898961705607756,2.7311001252382994,2.648125499836169,2.65173212508671
class,cicids2017_distrinet,mlp,prim_cw_p75_targeted,Prim-C&W,targeted,p75,BruteForce,800,0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,253.0,0.0,253.0,253.0,253.0,2682.8775218726396,0.0,2682.8775218726396,2682.8775218726396,2682.8775218726396,2682.877418478261,0.0,2682.877418478261,2682.877418478261,2682.877418478261,0.02653430710965872,0.0,0.02653430710965872,0.02653430710965872,0.02653430710965872,8.15375,0.0,8.15375,8.15375,8.15375,0.15462887287139893,0.0,0.15462887287139893,0.15462887287139893,0.15462887287139893,3.176382666667147,0.05917958312855042,3.1325185002060607,3.243692874966655,3.152936624828726
class,cicids2017_distrinet,cnn,prim_cw_p75_targeted,Prim-C&W,targeted,p75,DoS,800,0,0.07875,0.0,0.07875,0.07875,0.07875,0.07875,0.0,0.07875,0.07875,0.07875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.07875,0.0,0.07875,0.07875,0.07875,0.07875,0.0,0.07875,0.07875,0.07875,248.905,0.0,248.905,248.905,248.905,886.2982891574851,0.0,886.2982891574851,886.2982891574851,886.2982891574851,886.148563210516,0.0,886.148563210516,886.148563210516,886.148563210516,0.004502975475316003,0.0,0.004502975475316003,0.004502975475316003,0.004502975475316003,3.9125,0.0,3.9125,3.9125,3.9125,0.6051016449928284,0.0,0.6051016449928284,0.6051016449928284,0.6051016449928284,3.117073541798163,0.022981966303612742,3.115207249938976,3.14093175024027,3.0950816252152435
class,cicids2017_distrinet,cnn,prim_cw_p75_targeted,Prim-C&W,targeted,p75,DDoS,800,0,0.075,0.0,0.075,0.075,0.075,0.075,0.0,0.075,0.075,0.075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.075,0.0,0.075,0.075,0.075,0.075,0.0,0.075,0.075,0.075,242.92,0.0,242.92,242.92,242.92,3222.4715071714545,0.0,3222.4715071714545,3222.4715071714545,3222.4715071714545,3222.4714673913045,0.0,3222.4714673913045,3222.4714673913045,3222.4714673913045,0.01498224299722758,2.1245936804851847e-18,0.014982242997227582,0.014982242997227582,0.014982242997227582,4.18,0.0,4.18,4.18,4.18,0.4532402455806732,0.0,0.4532402455806732,0.4532402455806732,0.4532402455806732,3.6665111666661687,0.13970579306951983,3.642373625189066,3.8167129998328164,3.540446874976624
class,cicids2017_distrinet,cnn,prim_cw_p75_targeted,Prim-C&W,targeted,p75,Recon,800,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,3.52,0.0,3.52,3.52,3.52,0.07986992960348864,0.0,0.07986992960348864,0.07986992960348864,0.07986992960348864,0.07951128859045761,0.0,0.07951128859045761,0.07951128859045761,0.07951128859045761,6.43424952894774e-06,0.0,6.43424952894774e-06,6.43424952894774e-06,6.43424952894774e-06,0.0775,0.0,0.0775,0.0775,0.0775,0.7824742197990417,0.0,0.7824742197990417,0.7824742197990417,0.7824742197990417,3.1261616249685176,0.06450842733850133,3.1456301250727847,3.054161249892786,3.178693499939982
class,cicids2017_distrinet,cnn,prim_cw_p75_targeted,Prim-C&W,targeted,p75,BruteForce,800,0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,253.0,0.0,253.0,253.0,253.0,2179.4173574692045,0.0,2179.4173574692045,2179.4173574692045,2179.4173574692045,2179.4163496883652,0.0,2179.4163496883652,2179.4163496883652,2179.4163496883652,0.018468796187944073,0.0,0.018468796187944073,0.018468796187944073,0.018468796187944073,6.235,0.0,6.235,6.235,6.235,0.18034697137773037,0.0,0.18034697137773037,0.18034697137773037,0.18034697137773037,3.423691999826891,0.14014516782879177,3.2973691247752868,3.3992602498619817,3.5744466248434037
class,cicids2017_distrinet,ft_transformer,prim_cw_p75_targeted,Prim-C&W,targeted,p75,DoS,800,0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00125,0.0,0.00125,0.00125,0.00125,0.00125,0.0,0.00125,0.00125,0.00125,248.905,0.0,248.905,248.905,248.905,2258.159318500277,0.0,2258.159318500277,2258.159318500277,2258.159318500277,2257.951263493129,0.0,2257.951263493129,2257.951263493129,2257.951263493129,0.01163625525275821,2.1245936804851847e-18,0.011636255252758212,0.011636255252758212,0.011636255252758212,10.70125,0.0,10.70125,10.70125,10.70125,0.022970665246248245,0.0,0.022970665246248245,0.022970665246248245,0.022970665246248245,17.004329458383534,0.12889138908323816,16.871516875107773,17.128904499986675,17.01256700005615
class,cicids2017_distrinet,ft_transformer,prim_cw_p75_targeted,Prim-C&W,targeted,p75,DDoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.92,0.0,242.92,242.92,242.92,6891.353901120718,0.0,6891.353901120718,6891.353901120718,6891.353901120718,6891.353804347826,0.0,6891.353804347826,6891.353804347826,6891.353804347826,0.03246633559917658,0.0,0.03246633559917658,0.03246633559917658,0.03246633559917658,10.34,0.0,10.34,10.34,10.34,,,,,,16.62805266668632,0.1054133582821518,16.526052374974824,16.73657612496754,16.621529500116594
class,cicids2017_distrinet,ft_transformer,prim_cw_p75_targeted,Prim-C&W,targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8349999999999995,5.438959822042073e-16,3.835,3.835,3.835,0.32024861875107574,0.0,0.32024861875107574,0.32024861875107574,0.32024861875107574,0.31867182642470404,0.0,0.31867182642470404,0.31867182642470404,0.31867182642470404,2.5134263047868207e-05,0.0,2.5134263047868207e-05,2.5134263047868207e-05,2.5134263047868207e-05,0.11874999999999998,1.6996749443881478e-17,0.11875,0.11875,0.11875,,,,,,3.261144833328823,0.020976839571866083,3.2486827499815263,3.285363375034649,3.2493883749702945
class,cicids2017_distrinet,ft_transformer,prim_cw_p75_targeted,Prim-C&W,targeted,p75,BruteForce,800,0,0.00375,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.00375,0.00375,0.00375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.00375,0.0,0.00375,0.00375,0.00375,0.00375,0.0,0.00375,0.00375,0.00375,253.0,0.0,253.0,253.0,253.0,3321.6171637343673,5.569494857771083e-13,3321.6171637343678,3321.6171637343678,3321.6171637343678,3321.6167663043475,5.569494857771083e-13,3321.616766304348,3321.616766304348,3321.616766304348,0.03067171886264598,0.0,0.03067171886264598,0.03067171886264598,0.03067171886264598,9.8325,0.0,9.8325,9.8325,9.8325,0.12333811074495316,0.0,0.12333811074495316,0.12333811074495316,0.12333811074495316,17.449691833365552,0.15070721186308925,17.62314112507738,17.350753624923527,17.37518075009575
class,cicids2018_distrinet,mlp-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,DoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.045,0.0,235.045,235.045,235.045,0.6019290701565955,0.0,0.6019290701565955,0.6019290701565955,0.6019290701565955,0.5448650463083778,0.0,0.5448650463083778,0.5448650463083778,0.5448650463083778,0.0002354924263256496,0.0,0.0002354924263256496,0.0002354924263256496,0.0002354924263256496,1.3950000000000002,2.7194799110210365e-16,1.395,1.395,1.395,,,,,,3.2912657917283163,0.12628402888095291,3.435995500185527,3.203485374979209,3.2343165000202134
class,cicids2018_distrinet,mlp-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,DDoS,800,0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.005,0.0,0.005,0.005,0.005,0.005,0.0,0.005,0.005,0.005,240.085,0.0,240.085,240.085,240.085,1132.0958305967079,0.0,1132.0958305967079,1132.0958305967079,1132.0958305967079,1131.6745147016936,0.0,1131.6745147016936,1131.6745147016936,1131.6745147016936,0.026473067738094547,0.0,0.026473067738094547,0.026473067738094547,0.026473067738094547,9.79125,0.0,9.79125,9.79125,9.79125,0.8782812058925629,0.0,0.8782812058925629,0.8782812058925629,0.8782812058925629,3.3952659581943103,0.025651099270568314,3.398623624816537,3.4190728748217225,3.368101374944672
class,cicids2018_distrinet,mlp-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,Recon,800,0,0.025000000000000005,4.2491873609703695e-18,0.025,0.025,0.025,0.025000000000000005,4.2491873609703695e-18,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.025000000000000005,4.2491873609703695e-18,0.025,0.025,0.025,0.025000000000000005,4.2491873609703695e-18,0.025,0.025,0.025,31.554999999999996,4.351167857633658e-15,31.555,31.555,31.555,197.69504930422121,3.4809342861069267e-14,197.6950493042212,197.6950493042212,197.6950493042212,197.65581021802504,0.0,197.65581021802504,197.65581021802504,197.65581021802504,0.004146003729906433,0.0,0.004146003729906433,0.004146003729906433,0.004146003729906433,0.935,0.0,0.935,0.935,0.935,0.259622186422348,0.0,0.259622186422348,0.259622186422348,0.259622186422348,2.857192416655986,0.12696464673395105,2.9320172499865294,2.92896312486846,2.7105968751129694
class,cicids2018_distrinet,mlp-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,BruteForce,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,253.0,253.0,253.0,0.2433986280827942,0.0,0.2433986280827942,0.2433986280827942,0.2433986280827942,0.19363659559144517,0.0,0.19363659559144517,0.19363659559144517,0.19363659559144517,0.0004253897254348443,0.0,0.0004253897254348443,0.0004253897254348443,0.0004253897254348443,11.99375,0.0,11.99375,11.99375,11.99375,,,,,,3.131938041672887,0.01928681540136674,3.114670625072904,3.128391499922145,3.152752000023611
class,cicids2018_distrinet,cnn-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,DoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.73,0.0,234.73,234.73,234.73,0.35710325779938373,0.0,0.35710325779938373,0.35710325779938373,0.35710325779938373,0.3177890060138692,0.0,0.3177890060138692,0.3177890060138692,0.3177890060138692,0.00016675787565359284,0.0,0.00016675787565359284,0.00016675787565359284,0.00016675787565359284,2.4425,0.0,2.4425,2.4425,2.4425,,,,,,3.1045187083266987,0.048500023849734085,3.127006374998018,3.137693125172518,3.0488566248095594
class,cicids2018_distrinet,cnn-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,DDoS,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.085,0.0,240.085,240.085,240.085,152.70369816819587,0.0,152.70369816819587,152.70369816819587,152.70369816819587,152.61269314203773,0.0,152.61269314203773,152.61269314203773,152.61269314203773,0.003683519603506188,5.311484201212962e-19,0.0036835196035061883,0.0036835196035061883,0.0036835196035061883,6.575,0.0,6.575,6.575,6.575,,,,,,3.1575772498035803,0.0910745158420181,3.2275713747367263,3.1905521248700097,3.054608249804005
class,cicids2018_distrinet,cnn-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,Recon,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99375,0.0,0.99375,0.99375,0.99375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.554999999999996,4.351167857633658e-15,31.555,31.555,31.555,527.756711582649,0.0,527.756711582649,527.756711582649,527.756711582649,527.4838308701693,0.0,527.4838308701693,527.4838308701693,527.4838308701693,0.006837414511939941,0.0,0.006837414511939941,0.006837414511939941,0.006837414511939941,0.8925,0.0,0.8925,0.8925,0.8925,,,,,,2.874973541668927,0.137014437235542,2.7635011248639785,2.83348124998156,3.0279382501612417
class,cicids2018_distrinet,cnn-s42,prim_cw_p75_targeted,Prim-C&W,targeted,p75,BruteForce,800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,253.0,253.0,253.0,1.2121383338477891,0.0,1.2121383338477891,1.2121383338477891,1.2121383338477891,1.1842365684148528,0.0,1.1842365684148528,1.1842365684148528,1.1842365684148528,0.00035147840573300433,0.0,0.00035147840573300433,0.00035147840573300433,0.00035147840573300433,9.84375,0.0,9.84375,9.84375,9.84375,,,,,,3.0596171249635518,0.0747093718557417,3.027128374960739,3.1450702500296757,3.0066527499002405
